order_id,date,product_id,product_name,category,qty,price,customer_id,city,channel
O8239,2023-03-24,P9772,Rice,Groceries,1,282.84,C51335,Quetta,In-Store
O8240,2023-12-02,P7880,Oil,Groceries,5,280.87,C55732,Karachi,Online
O8241,2023-12-24,P1230,Knife Set,Kitchenware,5,212.4,C98294,Islamabad,In-Store
O8242,2023-12-15,P9195,Shoes,Clothing,2,429.01,C49020,Peshawar,Online
O8243,2023-06-30,P1521,T-Shirt,Clothing,3,448.7,C86700,Islamabad,In-Store
O8244,2023-07-30,P8685,T-Shirt,Clothing,2,308.41,C16289,Multan,In-Store
O8245,2023-07-31,P6377,T-Shirt,Clothing,5,450.25,C35200,Faisalabad,In-Store
O8246,2023-09-07,P9540,Oil,Groceries,1,473.5,C98251,Lahore,Online
O8247,2023-02-10,P1922,Oil,Groceries,4,380.72,C93438,Multan,Online
O8248,2023-11-14,P9238,Laptop,Electronics,5,190.35,C89140,Quetta,In-Store
O8249,2023-05-07,P2824,T-Shirt,Clothing,5,439.72,C59907,Quetta,In-Store
O8250,2023-10-03,P1533,Hotpot,Kitchenware,4,388.36,C61143,Quetta,In-Store
O8251,2023-07-31,P2208,Rice,Groceries,3,457.4,C60762,Islamabad,In-Store
O8252,2023-08-17,P1083,Smartphone,Electronics,1,223.96,C81312,Peshawar,Online
O8253,2023-09-15,P3276,Doll,Toys,5,150.42,C47161,Lahore,Online
O8254,2023-03-14,P1940,Shoes,Clothing,4,264.35,C14257,Lahore,Online
O8255,2023-03-13,P7725,Smartphone,Electronics,5,220.46,C43169,Faisalabad,Online
O8256,2023-12-11,P4347,Rice,Groceries,2,360.79,C93269,Multan,In-Store
O8257,2023-11-30,P8181,Jacket,Clothing,4,286.15,C14119,Islamabad,In-Store
O8258,2023-09-12,P5044,Sugar,Groceries,1,472.69,C70730,Islamabad,Online
O8259,2023-05-11,P6544,Jacket,Clothing,5,134.34,C33696,Quetta,Online
O8260,2023-04-16,P2635,Hotpot,Kitchenware,3,140.91,C86471,Faisalabad,In-Store
O8261,2023-02-16,P6277,Jacket,Clothing,5,129.47,C39422,Faisalabad,Online
O8262,2023-09-25,P9245,Rice,Groceries,3,79.55,C53090,Karachi,In-Store
O8263,2023-10-13,P2603,Jacket,Clothing,1,124.01,C49735,Faisalabad,Online
O8264,2023-09-26,P1907,Smartphone,Electronics,1,256.34,C78987,Quetta,Online
O8265,2023-06-03,P8871,Laptop,Electronics,4,300.82,C41901,Lahore,In-Store
O8266,2023-12-20,P2005,Doll,Toys,5,279.98,C96280,Lahore,Online
O8267,2023-10-29,P4209,Rice,Groceries,3,338.27,C25717,Lahore,Online
O8268,2023-09-07,P8661,Shoes,Clothing,4,390.35,C14985,Islamabad,In-Store
O8269,2023-10-15,P5869,Milk,Groceries,1,83.1,C23296,Lahore,In-Store
O8270,2023-09-27,P4389,Car,Toys,4,42.61,C23969,Multan,In-Store
O8271,2023-02-11,P8185,Knife Set,Kitchenware,5,322.37,C28221,Islamabad,In-Store
O8272,2023-08-03,P2903,Rice,Groceries,2,218.73,C28299,Peshawar,Online
O8273,2023-03-14,P4965,Oil,Groceries,2,117.17,C61304,Faisalabad,In-Store
O8274,2023-04-22,P6602,Puzzle,Toys,5,23.23,C29612,Karachi,In-Store
O8275,2023-08-12,P8581,Frying Pan,Kitchenware,5,454.06,C96576,Faisalabad,Online
O8276,2023-01-04,P9275,Jacket,Clothing,1,210.47,C28320,Peshawar,Online
O8277,2023-12-28,P7983,Car,Toys,2,295.51,C37272,Peshawar,In-Store
O8278,2023-06-04,P8546,Jeans,Clothing,4,463.16,C55319,Islamabad,Online
O8279,2023-11-15,P9645,Sugar,Groceries,1,243.26,C13671,Faisalabad,In-Store
O8280,2023-12-10,P8450,Oil,Groceries,2,236.19,C92205,Quetta,Online
O8281,2023-03-05,P1700,Charger,Electronics,1,435.69,C47004,Lahore,Online
O8282,2023-12-06,P1212,Milk,Groceries,3,404.33,C38382,Multan,In-Store
O8283,2023-02-07,P8258,Headphones,Electronics,1,107.35,C68505,Karachi,Online
O8284,2023-03-01,P3383,Puzzle,Toys,2,364.8,C37248,Islamabad,Online
O8285,2023-11-05,P6667,Frying Pan,Kitchenware,3,11.11,C91303,Islamabad,Online
O8286,2023-06-24,P6720,Hotpot,Kitchenware,3,364.38,C27466,Multan,In-Store
O8287,2023-03-31,P2955,Laptop,Electronics,1,491.53,C86984,Faisalabad,Online
O8288,2023-07-14,P6727,Puzzle,Toys,4,126.61,C65001,Faisalabad,Online
O8289,2023-05-16,P8993,Car,Toys,3,413.81,C11894,Quetta,Online
O8290,2023-08-14,P9469,Frying Pan,Kitchenware,2,343.5,C33645,Multan,In-Store
O8291,2023-05-30,P8820,Doll,Toys,2,173.82,C34294,Karachi,In-Store
O8292,2023-02-07,P5646,Puzzle,Toys,3,8.74,C14771,Faisalabad,Online
O8293,2023-01-20,P1012,T-Shirt,Clothing,2,167.63,C61109,Peshawar,Online
O8294,2023-06-20,P7341,Rice,Groceries,4,44.96,C13240,Faisalabad,Online
O8295,2023-07-06,P9253,Sugar,Groceries,1,165.66,C76033,Karachi,In-Store
O8296,2023-12-22,P4649,Puzzle,Toys,5,186.63,C28758,Faisalabad,Online
O8297,2023-06-30,P3533,Car,Toys,5,334.28,C70952,Faisalabad,Online
O8298,2023-01-12,P7418,Hotpot,Kitchenware,3,395.74,C24890,Karachi,Online
O8299,2023-10-25,P4674,Ball,Toys,2,80.46,C24509,Lahore,In-Store
O8300,2023-07-01,P4925,T-Shirt,Clothing,5,390.46,C74548,Islamabad,In-Store
O8301,2023-05-02,P1085,Cooker,Kitchenware,5,138.57,C27424,Faisalabad,In-Store
O8302,2023-09-24,P4306,Sugar,Groceries,2,456.24,C11083,Multan,In-Store
O8303,2023-05-27,P5552,Shoes,Clothing,4,489.19,C26377,Quetta,Online
O8304,2023-10-14,P5645,Puzzle,Toys,5,135.69,C21519,Faisalabad,Online
O8305,2023-09-28,P3999,Knife Set,Kitchenware,3,464.37,C35235,Multan,Online
O8306,2023-12-13,P4763,Hotpot,Kitchenware,3,374.18,C52229,Faisalabad,Online
O8307,2023-09-22,P4184,Jeans,Clothing,1,99.18,C58295,Multan,In-Store
O8308,2023-06-01,P5273,Milk,Groceries,5,325.59,C58309,Peshawar,In-Store
O8309,2023-09-17,P1270,Ball,Toys,4,437.23,C39083,Multan,Online
O8310,2023-03-23,P3609,Shoes,Clothing,3,423.6,C80733,Karachi,Online
O8311,2023-02-17,P7002,Charger,Electronics,4,136.99,C14008,Faisalabad,Online
O8312,2023-01-15,P9233,Smartphone,Electronics,1,317.99,C27423,Quetta,Online
O8313,2023-12-17,P6617,Doll,Toys,5,359.87,C35233,Quetta,Online
O8314,2023-03-18,P5409,Jeans,Clothing,5,407.81,C36613,Islamabad,Online
O8315,2023-01-08,P9193,Smartphone,Electronics,3,88.48,C93089,Faisalabad,In-Store
O8316,2023-07-21,P7364,Headphones,Electronics,3,228.97,C77632,Peshawar,In-Store
O8317,2023-08-05,P7682,Headphones,Electronics,4,317.31,C98702,Lahore,In-Store
O8318,2023-12-20,P9975,Charger,Electronics,4,185.13,C16958,Peshawar,Online
O8319,2023-04-02,P5650,Shoes,Clothing,1,442.02,C41501,Lahore,In-Store
O8320,2023-04-02,P5019,Sugar,Groceries,2,323.46,C81305,Quetta,Online
O8321,2023-04-29,P6316,Charger,Electronics,2,341.32,C31858,Peshawar,Online
O8322,2023-11-26,P4752,Doll,Toys,4,403.31,C62635,Peshawar,Online
O8323,2023-01-20,P6060,Cooker,Kitchenware,4,140.08,C69560,Islamabad,In-Store
O8324,2023-05-15,P6725,Charger,Electronics,2,98.47,C37582,Lahore,In-Store
O8325,2023-10-15,P1132,Doll,Toys,3,97.65,C82028,Islamabad,Online
O8326,2023-12-09,P8404,Rice,Groceries,4,77.56,C34841,Lahore,In-Store
O8327,2023-03-29,P8107,Car,Toys,4,498.39,C63481,Karachi,In-Store
O8328,2023-12-30,P1408,Hotpot,Kitchenware,1,458.88,C75146,Quetta,Online
O8329,2023-04-23,P8619,Sugar,Groceries,3,66.46,C90090,Karachi,In-Store
O8330,2023-11-11,P6153,Frying Pan,Kitchenware,3,306.43,C75761,Quetta,Online
O8331,2023-11-05,P7798,Oil,Groceries,3,493.21,C92459,Faisalabad,In-Store
O8332,2023-02-06,P1001,Headphones,Electronics,2,431.54,C27441,Lahore,In-Store
O8333,2023-04-26,P3161,Hotpot,Kitchenware,4,393.29,C52525,Islamabad,Online
O8334,2023-05-30,P8327,Jacket,Clothing,2,267.59,C24410,Multan,In-Store
O8335,2023-06-18,P5920,Shoes,Clothing,3,223.27,C91972,Peshawar,Online
O8336,2023-01-15,P3896,Sugar,Groceries,4,71.4,C77660,Peshawar,In-Store
O8337,2023-01-06,P7218,Sugar,Groceries,1,132.86,C87659,Multan,In-Store
O8338,2023-06-05,P6836,Oil,Groceries,2,83.47,C55667,Lahore,In-Store
O8339,2023-07-11,P9334,Car,Toys,2,12.98,C69293,Lahore,In-Store
O8340,2023-02-23,P7780,Car,Toys,1,378.45,C98889,Quetta,Online
O8341,2023-10-05,P1140,Puzzle,Toys,3,380.7,C93647,Lahore,Online
O8342,2023-10-12,P6155,Laptop,Electronics,2,155.76,C54405,Karachi,Online
O8343,2023-01-23,P9204,Charger,Electronics,3,235.53,C32263,Islamabad,In-Store
O8344,2023-05-13,P2810,Rice,Groceries,3,61.79,C66361,Karachi,Online
O8345,2023-12-12,P1380,Cooker,Kitchenware,5,117.07,C56651,Peshawar,In-Store
O8346,2023-04-21,P3771,Laptop,Electronics,1,351.66,C48290,Karachi,In-Store
O8347,2023-07-25,P7291,Doll,Toys,5,264.44,C51467,Peshawar,In-Store
O8348,2023-10-01,P9252,Doll,Toys,1,421.58,C23389,Faisalabad,Online
O8349,2023-09-23,P4110,Cooker,Kitchenware,4,214.5,C89428,Quetta,In-Store
O8350,2023-11-30,P2215,Oil,Groceries,1,160.0,C22629,Faisalabad,In-Store
O8351,2023-03-05,P8716,Headphones,Electronics,1,175.94,C49181,Quetta,Online
O8352,2023-05-13,P5174,Frying Pan,Kitchenware,3,412.34,C11331,Multan,In-Store
O8353,2023-10-15,P4940,Doll,Toys,5,37.98,C72211,Karachi,In-Store
O8354,2023-04-13,P7583,Jeans,Clothing,1,365.03,C62901,Lahore,In-Store
O8355,2023-08-04,P6891,Frying Pan,Kitchenware,1,207.68,C58846,Karachi,In-Store
O8356,2023-09-02,P8372,T-Shirt,Clothing,1,42.9,C44716,Lahore,In-Store
O8357,2023-05-22,P7863,T-Shirt,Clothing,3,488.37,C50039,Karachi,Online
O8358,2023-03-23,P9479,Knife Set,Kitchenware,5,456.44,C85414,Peshawar,Online
O8359,2023-11-10,P7046,Hotpot,Kitchenware,1,368.93,C82597,Islamabad,In-Store
O8360,2023-09-29,P4535,Ball,Toys,2,489.42,C30998,Peshawar,Online
O8361,2023-10-12,P9166,Hotpot,Kitchenware,4,320.09,C50323,Quetta,In-Store
O8362,2023-05-01,P1022,Frying Pan,Kitchenware,4,291.79,C59603,Lahore,Online
O8363,2023-12-07,P8796,Car,Toys,2,167.93,C19128,Islamabad,In-Store
O8364,2023-09-12,P2626,Shoes,Clothing,5,307.46,C68176,Karachi,Online
O8365,2023-12-14,P7042,Car,Toys,3,150.28,C14606,Islamabad,In-Store
O8366,2023-05-08,P8155,T-Shirt,Clothing,2,269.06,C92303,Karachi,Online
O8367,2023-09-01,P7474,Jeans,Clothing,3,318.55,C59913,Karachi,Online
O8368,2023-12-17,P8597,Cooker,Kitchenware,1,424.06,C63399,Multan,In-Store
O8369,2023-10-29,P3547,Milk,Groceries,3,188.85,C62184,Quetta,In-Store
O8370,2023-08-12,P5022,Sugar,Groceries,4,412.66,C66819,Karachi,In-Store
O8371,2023-06-12,P5644,Car,Toys,2,10.82,C85263,Karachi,In-Store
O8372,2023-09-08,P7351,Shoes,Clothing,1,320.13,C51945,Quetta,In-Store
O8373,2023-09-30,P6877,Rice,Groceries,3,363.34,C94826,Faisalabad,In-Store
O8374,2023-11-12,P8708,Shoes,Clothing,4,360.05,C96624,Karachi,In-Store
O8375,2023-09-30,P8274,Charger,Electronics,1,285.47,C56943,Karachi,In-Store
O8376,2023-06-27,P4701,Rice,Groceries,3,415.24,C98974,Quetta,Online
O8377,2023-06-05,P4663,Shoes,Clothing,3,386.02,C84865,Karachi,In-Store
O8378,2023-03-28,P5700,Hotpot,Kitchenware,3,70.24,C30679,Lahore,Online
O8379,2023-01-05,P8983,T-Shirt,Clothing,4,149.26,C85993,Peshawar,In-Store
O8380,2023-02-13,P9160,Ball,Toys,4,180.2,C78628,Lahore,Online
O8381,2023-08-07,P7659,Smartphone,Electronics,5,94.34,C91678,Karachi,In-Store
O8382,2023-12-12,P7977,Car,Toys,2,123.72,C67519,Lahore,In-Store
O8383,2023-03-22,P5502,Frying Pan,Kitchenware,3,195.05,C76740,Multan,Online
O8384,2023-04-05,P7499,Smartphone,Electronics,1,303.56,C56680,Multan,In-Store
O8385,2023-06-10,P3414,Cooker,Kitchenware,5,405.45,C90581,Lahore,Online
O8386,2023-02-08,P2133,Hotpot,Kitchenware,2,348.55,C72363,Karachi,Online
O8387,2023-06-20,P9040,Doll,Toys,4,185.0,C25506,Peshawar,In-Store
O8388,2023-10-12,P2938,Knife Set,Kitchenware,3,66.07,C66874,Peshawar,Online
O8389,2023-12-30,P1758,Hotpot,Kitchenware,1,431.7,C24250,Lahore,In-Store
O8390,2023-04-23,P1125,Cooker,Kitchenware,5,443.48,C32665,Peshawar,In-Store
O8391,2023-03-09,P6443,Frying Pan,Kitchenware,5,211.33,C50296,Islamabad,Online
O8392,2023-10-08,P2773,Doll,Toys,3,162.66,C50345,Karachi,In-Store
O8393,2023-04-06,P9276,Hotpot,Kitchenware,1,192.16,C37575,Islamabad,In-Store
O8394,2023-11-15,P3492,Jeans,Clothing,4,22.07,C58221,Quetta,Online
O8395,2023-10-04,P9761,T-Shirt,Clothing,4,114.79,C64009,Multan,In-Store
O8396,2023-08-13,P5947,Knife Set,Kitchenware,3,429.52,C85567,Lahore,In-Store
O8397,2023-09-28,P9163,Smartphone,Electronics,3,175.77,C14894,Quetta,In-Store
O8398,2023-12-27,P1173,Car,Toys,1,398.86,C44230,Peshawar,Online
O8399,2023-11-25,P6476,Knife Set,Kitchenware,1,172.49,C73423,Quetta,In-Store
O8400,2023-05-12,P8079,Jeans,Clothing,3,265.19,C14152,Karachi,Online
O8401,2023-05-19,P4027,Smartphone,Electronics,4,170.66,C69032,Peshawar,Online
O8402,2023-09-26,P7215,Charger,Electronics,5,12.03,C67646,Multan,Online
O8403,2023-10-14,P5310,Shoes,Clothing,2,79.36,C48003,Lahore,In-Store
O8404,2023-08-30,P2327,Milk,Groceries,5,76.54,C31996,Lahore,Online
O8405,2023-01-19,P3645,Ball,Toys,5,112.86,C41269,Multan,In-Store
O8406,2023-08-15,P8534,Sugar,Groceries,4,327.16,C47519,Multan,In-Store
O8407,2023-08-03,P1363,Headphones,Electronics,1,482.18,C94434,Karachi,In-Store
O8408,2023-04-02,P4685,Shoes,Clothing,1,99.04,C97376,Karachi,In-Store
O8409,2023-01-30,P3000,Headphones,Electronics,4,71.47,C18614,Karachi,In-Store
O8410,2023-04-22,P5736,Jacket,Clothing,3,282.33,C39248,Lahore,In-Store
O8411,2023-02-09,P4101,Sugar,Groceries,3,164.21,C89689,Karachi,Online
O8412,2023-02-17,P1589,Laptop,Electronics,4,188.56,C41342,Quetta,Online
O8413,2023-06-20,P5298,Shoes,Clothing,5,255.01,C73973,Karachi,In-Store
O8414,2023-05-02,P2902,Milk,Groceries,2,123.62,C97436,Karachi,In-Store
O8415,2023-11-05,P9798,Sugar,Groceries,4,248.48,C87945,Lahore,Online
O8416,2023-06-10,P2715,Cooker,Kitchenware,2,429.74,C36279,Faisalabad,In-Store
O8417,2023-05-14,P6252,Oil,Groceries,2,122.13,C30625,Islamabad,In-Store
O8418,2023-11-20,P8202,Headphones,Electronics,1,428.39,C88151,Faisalabad,Online
O8419,2023-04-24,P5152,Sugar,Groceries,2,24.69,C95164,Peshawar,In-Store
O8420,2023-02-13,P1564,Hotpot,Kitchenware,4,176.14,C51455,Peshawar,Online
O8421,2023-09-08,P8704,Milk,Groceries,5,421.39,C30808,Peshawar,Online
O8422,2023-07-31,P1137,Oil,Groceries,5,265.64,C19875,Islamabad,Online
O8423,2023-07-01,P9361,Milk,Groceries,4,266.81,C20736,Peshawar,Online
O8424,2023-03-24,P3760,Cooker,Kitchenware,5,421.44,C37525,Karachi,In-Store
O8425,2023-08-18,P6388,Frying Pan,Kitchenware,2,134.11,C94585,Lahore,Online
O8426,2023-12-27,P4362,Hotpot,Kitchenware,2,326.81,C93308,Lahore,Online
O8427,2023-01-14,P7655,Jeans,Clothing,5,212.9,C37653,Quetta,In-Store
O8428,2023-03-30,P4605,Cooker,Kitchenware,4,357.02,C55357,Peshawar,Online
O8429,2023-04-14,P2806,Jacket,Clothing,2,233.4,C85975,Peshawar,Online
O8430,2023-03-14,P5973,Jacket,Clothing,4,465.27,C94684,Islamabad,In-Store
O8431,2023-08-08,P4899,T-Shirt,Clothing,1,234.67,C38986,Quetta,Online
O8432,2023-07-06,P1158,Knife Set,Kitchenware,1,251.99,C43501,Quetta,Online
O8433,2023-09-01,P8137,Rice,Groceries,5,306.91,C38506,Multan,Online
O8434,2023-08-09,P9282,Doll,Toys,2,198.77,C82247,Faisalabad,In-Store
O8435,2023-02-16,P9182,Cooker,Kitchenware,4,244.31,C12354,Lahore,In-Store
O8436,2023-07-24,P2589,Sugar,Groceries,3,402.19,C99633,Peshawar,Online
O8437,2023-01-20,P5310,Milk,Groceries,4,486.64,C86269,Peshawar,Online
O8438,2023-09-20,P5431,Sugar,Groceries,3,374.27,C39193,Islamabad,In-Store
O8439,2023-01-24,P3702,Smartphone,Electronics,1,339.11,C20455,Lahore,In-Store
O8440,2023-06-22,P5048,Headphones,Electronics,3,345.49,C49055,Quetta,Online
O8441,2023-08-22,P3714,Ball,Toys,1,136.61,C65907,Islamabad,In-Store
O8442,2023-04-27,P3557,Puzzle,Toys,2,279.97,C40215,Islamabad,Online
O8443,2023-09-20,P5279,Sugar,Groceries,1,92.81,C62719,Peshawar,Online
O8444,2023-01-04,P5214,T-Shirt,Clothing,2,164.09,C45916,Quetta,Online
O8445,2023-12-16,P1667,Jacket,Clothing,2,358.61,C15532,Karachi,Online
O8446,2023-03-11,P1048,Doll,Toys,5,346.5,C38790,Faisalabad,In-Store
O8447,2023-06-10,P5719,Milk,Groceries,2,397.81,C38694,Faisalabad,In-Store
O8448,2023-03-12,P1498,Rice,Groceries,5,48.24,C69044,Quetta,In-Store
O8449,2023-05-25,P8332,Jacket,Clothing,5,375.04,C30493,Islamabad,In-Store
O8450,2023-02-18,P2104,Jacket,Clothing,1,317.39,C35453,Multan,In-Store
O8451,2023-04-23,P7333,Knife Set,Kitchenware,1,347.26,C57105,Quetta,Online
O8452,2023-05-11,P9721,Milk,Groceries,5,209.86,C89078,Lahore,In-Store
O8453,2023-05-05,P8172,Sugar,Groceries,1,165.1,C90056,Faisalabad,In-Store
O8454,2023-05-18,P4232,Frying Pan,Kitchenware,4,415.32,C89554,Karachi,In-Store
O8455,2023-08-02,P7921,Jacket,Clothing,2,244.81,C96042,Multan,In-Store
O8456,2023-11-23,P8981,Oil,Groceries,3,380.36,C52593,Lahore,Online
O8457,2023-05-28,P7412,Oil,Groceries,3,16.57,C25050,Lahore,In-Store
O8458,2023-02-25,P1891,Oil,Groceries,4,60.76,C63162,Karachi,In-Store
O8459,2023-09-02,P1864,Knife Set,Kitchenware,5,109.31,C75443,Quetta,Online
O8460,2023-11-03,P1927,Car,Toys,5,235.45,C98811,Faisalabad,Online
O8461,2023-03-28,P3425,Rice,Groceries,1,144.06,C68274,Quetta,Online
O8462,2023-10-14,P7799,Charger,Electronics,1,153.35,C10163,Quetta,Online
O8463,2023-06-19,P3094,Sugar,Groceries,1,347.3,C71292,Islamabad,In-Store
O8464,2023-01-09,P5938,Car,Toys,3,104.06,C79332,Faisalabad,Online
O8465,2023-01-05,P8173,Milk,Groceries,3,92.38,C14138,Lahore,Online
O8466,2023-09-17,P9128,Jacket,Clothing,1,296.99,C48305,Islamabad,Online
O8467,2023-02-22,P6237,Jeans,Clothing,1,421.19,C67484,Quetta,Online
O8468,2023-03-22,P2864,Smartphone,Electronics,1,410.6,C32756,Peshawar,In-Store
O8469,2023-05-23,P1848,Cooker,Kitchenware,4,253.84,C35762,Quetta,In-Store
O8470,2023-12-03,P6883,Jeans,Clothing,2,199.27,C59670,Multan,In-Store
O8471,2023-04-03,P9197,Puzzle,Toys,1,41.0,C63300,Islamabad,Online
O8472,2023-01-07,P5970,Cooker,Kitchenware,2,59.05,C24871,Lahore,Online
O8473,2023-11-08,P4931,Headphones,Electronics,3,140.94,C21852,Peshawar,Online
O8474,2023-04-21,P4360,Laptop,Electronics,2,193.29,C21210,Karachi,In-Store
O8475,2023-05-05,P5715,Frying Pan,Kitchenware,4,218.85,C47586,Multan,In-Store
O8476,2023-02-28,P7239,Laptop,Electronics,3,303.94,C24073,Karachi,Online
O8477,2023-09-28,P9094,Sugar,Groceries,2,117.71,C82906,Multan,In-Store
O8478,2023-09-12,P2252,T-Shirt,Clothing,1,186.61,C35940,Quetta,Online
O8479,2023-08-17,P9623,Sugar,Groceries,2,125.24,C38463,Peshawar,Online
O8480,2023-09-10,P9723,Sugar,Groceries,4,65.53,C71788,Karachi,Online
O8481,2023-12-02,P8870,Puzzle,Toys,4,343.74,C51234,Islamabad,In-Store
O8482,2023-09-14,P1680,Rice,Groceries,2,362.37,C18073,Islamabad,In-Store
O8483,2023-07-07,P7473,Oil,Groceries,4,249.57,C10242,Multan,Online
O8484,2023-07-28,P9148,Jacket,Clothing,3,263.03,C22188,Multan,In-Store
O8485,2023-12-30,P2958,Smartphone,Electronics,4,59.96,C44405,Multan,Online
O8486,2023-03-03,P8042,Cooker,Kitchenware,2,334.56,C31419,Multan,In-Store
O8487,2023-08-25,P3151,Jeans,Clothing,2,452.53,C27320,Multan,In-Store
O8488,2023-05-18,P1390,Frying Pan,Kitchenware,4,240.11,C78344,Faisalabad,In-Store
O8489,2023-10-14,P8665,Hotpot,Kitchenware,1,47.44,C57687,Peshawar,Online
O8490,2023-02-25,P9174,Oil,Groceries,5,81.91,C18828,Lahore,Online
O8491,2023-07-23,P9731,Car,Toys,1,38.26,C89068,Multan,In-Store
O8492,2023-01-12,P1395,Shoes,Clothing,1,393.82,C90562,Islamabad,In-Store
O8493,2023-11-11,P9978,Puzzle,Toys,4,315.91,C55731,Peshawar,In-Store
O8494,2023-02-13,P2611,Rice,Groceries,4,211.93,C80607,Multan,Online
O8495,2023-04-27,P3386,Cooker,Kitchenware,1,334.36,C69148,Peshawar,In-Store
O8496,2023-11-21,P4492,Laptop,Electronics,3,431.68,C85058,Lahore,Online
O8497,2023-11-26,P8786,Charger,Electronics,2,79.96,C25970,Multan,In-Store
O8498,2023-10-03,P8228,Car,Toys,5,419.79,C53679,Islamabad,Online
O8499,2023-04-21,P5697,Smartphone,Electronics,2,361.89,C66880,Islamabad,Online
O8500,2023-04-19,P4987,Milk,Groceries,5,113.89,C26955,Lahore,Online
O8501,2023-03-14,P3586,Rice,Groceries,2,205.25,C36344,Peshawar,Online
O8502,2023-06-18,P5680,Frying Pan,Kitchenware,2,423.26,C88599,Islamabad,In-Store
O8503,2023-05-04,P8903,Jeans,Clothing,3,167.17,C50717,Islamabad,Online
O8504,2023-04-01,P3594,Headphones,Electronics,4,443.43,C15693,Peshawar,In-Store
O8505,2023-02-20,P7763,Hotpot,Kitchenware,2,12.92,C10855,Peshawar,Online
O8506,2023-01-26,P5581,Smartphone,Electronics,4,492.87,C60292,Lahore,In-Store
O8507,2023-07-20,P9418,T-Shirt,Clothing,5,466.8,C61768,Peshawar,In-Store
O8508,2023-08-28,P9713,Knife Set,Kitchenware,3,478.07,C25381,Faisalabad,In-Store
O8509,2023-01-13,P8191,Puzzle,Toys,5,23.92,C71277,Karachi,In-Store
O8510,2023-10-05,P3139,Jacket,Clothing,5,297.2,C61344,Quetta,Online
O8511,2023-09-17,P4943,Cooker,Kitchenware,5,264.35,C81242,Islamabad,Online
O8512,2023-08-18,P5719,Oil,Groceries,5,485.56,C90075,Karachi,In-Store
O8513,2023-01-11,P8655,Doll,Toys,5,220.3,C79580,Karachi,In-Store
O8514,2023-08-14,P6874,Milk,Groceries,3,311.67,C58306,Lahore,Online
O8515,2023-03-23,P2703,Milk,Groceries,1,341.16,C69457,Peshawar,In-Store
O8516,2023-06-25,P1271,Ball,Toys,2,229.53,C80704,Lahore,In-Store
O8517,2023-02-06,P5814,Puzzle,Toys,2,420.46,C13805,Quetta,Online
O8518,2023-03-13,P6396,Charger,Electronics,4,23.65,C10202,Faisalabad,Online
O8519,2023-11-14,P4437,Puzzle,Toys,3,77.64,C43945,Islamabad,In-Store
O8520,2023-09-23,P7318,Doll,Toys,5,79.74,C37606,Faisalabad,In-Store
O8521,2023-07-16,P2298,Milk,Groceries,3,57.42,C15485,Karachi,In-Store
O8522,2023-05-29,P2361,Jeans,Clothing,4,269.59,C61813,Islamabad,Online
O8523,2023-08-14,P3485,Hotpot,Kitchenware,3,36.53,C40751,Peshawar,Online
O8524,2023-12-07,P7873,Frying Pan,Kitchenware,3,279.27,C20973,Karachi,In-Store
O8525,2023-08-13,P3697,Smartphone,Electronics,5,155.8,C58337,Faisalabad,Online
O8526,2023-07-19,P7852,Laptop,Electronics,4,440.68,C16594,Islamabad,Online
O8527,2023-12-31,P7794,Doll,Toys,4,192.89,C13939,Peshawar,Online
O8528,2023-10-23,P9464,Oil,Groceries,3,276.34,C78450,Peshawar,In-Store
O8529,2023-11-09,P5155,Ball,Toys,2,441.69,C27079,Karachi,In-Store
O8530,2023-05-15,P4651,Cooker,Kitchenware,4,63.1,C85862,Faisalabad,In-Store
O8531,2023-11-29,P5325,Doll,Toys,1,354.35,C46817,Quetta,In-Store
O8532,2023-09-01,P9710,Puzzle,Toys,2,376.92,C66713,Multan,Online
O8533,2023-04-10,P1843,Hotpot,Kitchenware,1,379.26,C66119,Quetta,In-Store
O8534,2023-03-03,P6967,Smartphone,Electronics,2,168.46,C18533,Islamabad,Online
O8535,2023-10-13,P8622,Smartphone,Electronics,4,382.44,C47056,Lahore,Online
O8536,2023-06-24,P3614,Charger,Electronics,3,440.35,C78633,Faisalabad,Online
O8537,2023-09-30,P8255,Rice,Groceries,4,25.09,C89618,Islamabad,In-Store
O8538,2023-05-02,P1755,Oil,Groceries,1,429.89,C37569,Multan,In-Store
O8539,2023-01-30,P5103,Jacket,Clothing,5,70.58,C97460,Multan,In-Store
O8540,2023-05-01,P5001,Shoes,Clothing,1,235.08,C82335,Quetta,In-Store
O8541,2023-01-13,P8068,Car,Toys,5,428.7,C38541,Quetta,Online
O8542,2023-01-04,P8510,Jacket,Clothing,3,415.03,C28462,Peshawar,Online
O8543,2023-03-26,P7549,Headphones,Electronics,5,436.96,C63935,Quetta,In-Store
O8544,2023-09-17,P5582,Frying Pan,Kitchenware,3,301.5,C38537,Karachi,Online
O8545,2023-09-09,P6006,Knife Set,Kitchenware,3,217.64,C69698,Lahore,Online
O8546,2023-02-14,P2007,Car,Toys,2,188.57,C76653,Faisalabad,Online
O8547,2023-05-02,P5514,Car,Toys,1,316.47,C32243,Multan,In-Store
O8548,2023-01-04,P9919,Jacket,Clothing,4,6.49,C36668,Multan,Online
O8549,2023-03-10,P7080,Sugar,Groceries,4,274.35,C15648,Faisalabad,In-Store
O8550,2023-07-25,P6722,Rice,Groceries,3,73.22,C21889,Peshawar,Online
